País,ano,quantidade,valor_usd,produto,tipo
Canada,2018,3852,109402,Espumantes,Importação
Canada,2019,0,0,Espumantes,Importação
Canada,2020,0,0,Espumantes,Importação
Canada,2021,0,0,Espumantes,Importação
Canada,2022,54,1017,Espumantes,Importação
Canada,2023,23,279,Espumantes,Importação
Chile,1970,0,0,Espumantes,Importação
Chile,1971,0,0,Espumantes,Importação
Chile,1972,201,192,Espumantes,Importação
Chile,1973,328,133,Espumantes,Importação
Chile,1974,180,340,Espumantes,Importação
Chile,1975,672,1140,Espumantes,Importação
Chile,1976,10980,15660,Espumantes,Importação
Chile,1977,630,1059,Espumantes,Importação
Chile,1978,45,76,Espumantes,Importação
Chile,1979,0,0,Espumantes,Importação
Chile,1980,861,1734,Espumantes,Importação
Chile,1981,18090,25350,Espumantes,Importação
Chile,1982,14865,21614,Espumantes,Importação
Chile,1983,900,1650,Espumantes,Importação
Chile,1984,4200,5500,Espumantes,Importação
Chile,1985,0,0,Espumantes,Importação
Chile,1986,900,800,Espumantes,Importação
Chile,1987,450,482,Espumantes,Importação
Chile,1988,0,0,Espumantes,Importação
Chile,1989,7449,12675,Espumantes,Importação
Chile,1990,540,1200,Espumantes,Importação
Chile,1991,10800,28600,Espumantes,Importação
Chile,1992,0,0,Espumantes,Importação
Chile,1993,1560,4860,Espumantes,Importação
Chile,1994,4590,13224,Espumantes,Importação
Chile,1995,24237,73649,Espumantes,Importação
Chile,1996,26686,37785,Espumantes,Importação
Chile,1997,2565,13680,Espumantes,Importação
Chile,1998,7877,20030,Espumantes,Importação
Chile,1999,18020,65480,Espumantes,Importação
Chile,2000,11250,31550,Espumantes,Importação
Chile,2001,15695,44425,Espumantes,Importação
Chile,2002,6300,20323,Espumantes,Importação
Chile,2003,16200,39459,Espumantes,Importação
Chile,2004,25920,48350,Espumantes,Importação
Chile,2005,38290,92150,Espumantes,Importação
Chile,2006,29806,93696,Espumantes,Importação
Chile,2007,49400,159012,Espumantes,Importação
Chile,2008,84673,234038,Espumantes,Importação
Chile,2009,39533,165731,Espumantes,Importação
Chile,2010,68562,243004,Espumantes,Importação
Chile,2011,66639,248691,Espumantes,Importação
Chile,2012,137790,484791,Espumantes,Importação
Chile,2013,123026,478646,Espumantes,Importação
Chile,2014,133935,599993,Espumantes,Importação
Chile,2015,236342,838250,Espumantes,Importação
Chile,2016,117678,523242,Espumantes,Importação
Chile,2017,304391,1350744,Espumantes,Importação
Chile,2018,316293,1312445,Espumantes,Importação
Chile,2019,233064,912613,Espumantes,Importação
Chile,2020,253225,775535,Espumantes,Importação
Chile,2021,232948,686466,Espumantes,Importação
Chile,2022,342625,959421,Espumantes,Importação
Chile,2023,592991,1952709,Espumantes,Importação
Croácia,1970,0,0,Espumantes,Importação
Croácia,1971,0,0,Espumantes,Importação
Croácia,1972,0,0,Espumantes,Importação
Croácia,1973,0,0,Espumantes,Importação
Croácia,1974,0,0,Espumantes,Importação
Croácia,1975,0,0,Espumantes,Importação
Croácia,1976,0,0,Espumantes,Importação
Croácia,1977,0,0,Espumantes,Importação
Croácia,1978,0,0,Espumantes,Importação
Croácia,1979,0,0,Espumantes,Importação
Croácia,1980,0,0,Espumantes,Importação
Croácia,1981,0,0,Espumantes,Importação
Croácia,1982,0,0,Espumantes,Importação
Croácia,1983,0,0,Espumantes,Importação
Croácia,1984,0,0,Espumantes,Importação
Croácia,1985,0,0,Espumantes,Importação
Croácia,1986,0,0,Espumantes,Importação
Croácia,1987,0,0,Espumantes,Importação
Croácia,1988,0,0,Espumantes,Importação
Croácia,1989,0,0,Espumantes,Importação
Croácia,1990,0,0,Espumantes,Importação
Croácia,1991,0,0,Espumantes,Importação
Croácia,1992,0,0,Espumantes,Importação
Croácia,1993,0,0,Espumantes,Importação
Croácia,1994,0,0,Espumantes,Importação
Croácia,1995,0,0,Espumantes,Importação
Croácia,1996,0,0,Espumantes,Importação
Croácia,1997,0,0,Espumantes,Importação
Croácia,1998,0,0,Espumantes,Importação
Croácia,1999,0,0,Espumantes,Importação
Croácia,2000,0,0,Espumantes,Importação
Croácia,2001,0,0,Espumantes,Importação
Croácia,2002,0,0,Espumantes,Importação
Croácia,2003,0,0,Espumantes,Importação
Croácia,2004,0,0,Espumantes,Importação
Croácia,2005,0,0,Espumantes,Importação
Croácia,2006,0,0,Espumantes,Importação
Croácia,2007,0,0,Espumantes,Importação
Croácia,2008,0,0,Espumantes,Importação
Croácia,2009,0,0,Espumantes,Importação
Croácia,2010,0,0,Espumantes,Importação
Croácia,2011,0,0,Espumantes,Importação
Croácia,2012,0,0,Espumantes,Importação
Croácia,2013,0,0,Espumantes,Importação
Croácia,2014,0,0,Espumantes,Importação
Croácia,2015,225,483,Espumantes,Importação
Croácia,2016,0,0,Espumantes,Importação
Croácia,2017,0,0,Espumantes,Importação
Croácia,2018,0,0,Espumantes,Importação
Croácia,2019,0,0,Espumantes,Importação
Croácia,2020,0,0,Espumantes,Importação
Croácia,2021,0,0,Espumantes,Importação
Croácia,2022,0,0,Espumantes,Importação
Croácia,2023,0,0,Espumantes,Importação
Cuba,1970,0,0,Espumantes,Importação
Cuba,1971,0,0,Espumantes,Importação
Cuba,1972,0,0,Espumantes,Importação
Cuba,1973,0,0,Espumantes,Importação
Cuba,1974,0,0,Espumantes,Importação
Cuba,1975,0,0,Espumantes,Importação
Cuba,1976,0,0,Espumantes,Importação
Cuba,1977,0,0,Espumantes,Importação
Cuba,1978,0,0,Espumantes,Importação
Cuba,1979,0,0,Espumantes,Importação
Cuba,1980,0,0,Espumantes,Importação
Cuba,1981,0,0,Espumantes,Importação
Cuba,1982,0,0,Espumantes,Importação
Cuba,1983,0,0,Espumantes,Importação
Cuba,1984,0,0,Espumantes,Importação
Cuba,1985,0,0,Espumantes,Importação
Cuba,1986,0,0,Espumantes,Importação
Cuba,1987,0,0,Espumantes,Importação
Cuba,1988,0,0,Espumantes,Importação
Cuba,1989,0,0,Espumantes,Importação
Cuba,1990,0,0,Espumantes,Importação
Cuba,1991,0,0,Espumantes,Importação
Cuba,1992,0,0,Espumantes,Importação
Cuba,1993,0,0,Espumantes,Importação
Cuba,1994,0,0,Espumantes,Importação
Cuba,1995,0,0,Espumantes,Importação
Cuba,1996,0,0,Espumantes,Importação
Cuba,1997,0,0,Espumantes,Importação
Cuba,1998,0,0,Espumantes,Importação
Cuba,1999,0,0,Espumantes,Importação
Cuba,2000,0,0,Espumantes,Importação
Cuba,2001,0,0,Espumantes,Importação
Cuba,2002,0,0,Espumantes,Importação
Cuba,2003,0,0,Espumantes,Importação
Cuba,2004,0,0,Espumantes,Importação
Cuba,2005,0,0,Espumantes,Importação
Cuba,2006,0,0,Espumantes,Importação
Cuba,2007,0,0,Espumantes,Importação
Cuba,2008,0,0,Espumantes,Importação
Cuba,2009,0,0,Espumantes,Importação
Cuba,2010,0,0,Espumantes,Importação
Cuba,2011,0,0,Espumantes,Importação
Cuba,2012,0,0,Espumantes,Importação
Cuba,2013,0,0,Espumantes,Importação
Cuba,2014,0,0,Espumantes,Importação
Cuba,2015,29,243,Espumantes,Importação
Cuba,2016,0,0,Espumantes,Importação
Cuba,2017,0,0,Espumantes,Importação
Cuba,2018,0,0,Espumantes,Importação
Cuba,2019,0,0,Espumantes,Importação
Cuba,2020,0,0,Espumantes,Importação
Cuba,2021,0,0,Espumantes,Importação
Cuba,2022,0,0,Espumantes,Importação
Cuba,2023,0,0,Espumantes,Importação
Emirados Árabes Unidos,1970,0,0,Espumantes,Importação
Emirados Árabes Unidos,1971,0,0,Espumantes,Importação
Emirados Árabes Unidos,1972,0,0,Espumantes,Importação
Emirados Árabes Unidos,1973,0,0,Espumantes,Importação
Emirados Árabes Unidos,1974,0,0,Espumantes,Importação
Emirados Árabes Unidos,1975,0,0,Espumantes,Importação
Emirados Árabes Unidos,1976,0,0,Espumantes,Importação
Emirados Árabes Unidos,1977,0,0,Espumantes,Importação
Emirados Árabes Unidos,1978,0,0,Espumantes,Importação
Emirados Árabes Unidos,1979,0,0,Espumantes,Importação
Emirados Árabes Unidos,1980,0,0,Espumantes,Importação
Emirados Árabes Unidos,1981,0,0,Espumantes,Importação
Emirados Árabes Unidos,1982,0,0,Espumantes,Importação
Emirados Árabes Unidos,1983,0,0,Espumantes,Importação
Emirados Árabes Unidos,1984,0,0,Espumantes,Importação
Emirados Árabes Unidos,1985,0,0,Espumantes,Importação
Emirados Árabes Unidos,1986,0,0,Espumantes,Importação
Emirados Árabes Unidos,1987,0,0,Espumantes,Importação
Emirados Árabes Unidos,1988,0,0,Espumantes,Importação
Emirados Árabes Unidos,1989,0,0,Espumantes,Importação
Emirados Árabes Unidos,1990,0,0,Espumantes,Importação
Emirados Árabes Unidos,1991,0,0,Espumantes,Importação
Emirados Árabes Unidos,1992,0,0,Espumantes,Importação
Emirados Árabes Unidos,1993,0,0,Espumantes,Importação
Emirados Árabes Unidos,1994,0,0,Espumantes,Importação
Emirados Árabes Unidos,1995,0,0,Espumantes,Importação
Emirados Árabes Unidos,1996,0,0,Espumantes,Importação
Emirados Árabes Unidos,1997,0,0,Espumantes,Importação
Emirados Árabes Unidos,1998,0,0,Espumantes,Importação
Emirados Árabes Unidos,1999,0,0,Espumantes,Importação
Emirados Árabes Unidos,2000,0,0,Espumantes,Importação
Emirados Árabes Unidos,2001,0,0,Espumantes,Importação
Emirados Árabes Unidos,2002,0,0,Espumantes,Importação
Emirados Árabes Unidos,2003,0,0,Espumantes,Importação
Emirados Árabes Unidos,2004,0,0,Espumantes,Importação
Emirados Árabes Unidos,2005,0,0,Espumantes,Importação
Emirados Árabes Unidos,2006,0,0,Espumantes,Importação
Emirados Árabes Unidos,2007,0,0,Espumantes,Importação
Emirados Árabes Unidos,2008,0,0,Espumantes,Importação
Emirados Árabes Unidos,2009,0,0,Espumantes,Importação
Emirados Árabes Unidos,2010,0,0,Espumantes,Importação
Emirados Árabes Unidos,2011,0,0,Espumantes,Importação
Emirados Árabes Unidos,2012,0,0,Espumantes,Importação
Emirados Árabes Unidos,2013,0,0,Espumantes,Importação
Emirados Árabes Unidos,2014,8,271,Espumantes,Importação
Emirados Árabes Unidos,2015,104,2005,Espumantes,Importação
Emirados Árabes Unidos,2016,2371,38954,Espumantes,Importação
Emirados Árabes Unidos,2017,0,0,Espumantes,Importação
Emirados Árabes Unidos,2018,0,0,Espumantes,Importação
Emirados Árabes Unidos,2019,0,0,Espumantes,Importação
Emirados Árabes Unidos,2020,0,0,Espumantes,Importação
Emirados Árabes Unidos,2021,0,0,Espumantes,Importação
Emirados Árabes Unidos,2022,0,0,Espumantes,Importação
Emirados Árabes Unidos,2023,0,0,Espumantes,Importação
Eslovênia,1970,0,0,Espumantes,Importação
Eslovênia,1971,0,0,Espumantes,Importação
Eslovênia,1972,0,0,Espumantes,Importação
Eslovênia,1973,0,0,Espumantes,Importação
Eslovênia,1974,0,0,Espumantes,Importação
Eslovênia,1975,0,0,Espumantes,Importação
Eslovênia,1976,0,0,Espumantes,Importação
Eslovênia,1977,0,0,Espumantes,Importação
Eslovênia,1978,0,0,Espumantes,Importação
Eslovênia,1979,0,0,Espumantes,Importação
Eslovênia,1980,0,0,Espumantes,Importação
Eslovênia,1981,0,0,Espumantes,Importação
Eslovênia,1982,0,0,Espumantes,Importação
Eslovênia,1983,0,0,Espumantes,Importação
Eslovênia,1984,0,0,Espumantes,Importação
Eslovênia,1985,0,0,Espumantes,Importação
Eslovênia,1986,0,0,Espumantes,Importação
Eslovênia,1987,0,0,Espumantes,Importação
Eslovênia,1988,0,0,Espumantes,Importação
Eslovênia,1989,0,0,Espumantes,Importação
Eslovênia,1990,0,0,Espumantes,Importação
Eslovênia,1991,0,0,Espumantes,Importação
Eslovênia,1992,0,0,Espumantes,Importação
Eslovênia,1993,0,0,Espumantes,Importação
Eslovênia,1994,0,0,Espumantes,Importação
Eslovênia,1995,0,0,Espumantes,Importação
Eslovênia,1996,0,0,Espumantes,Importação
Eslovênia,1997,0,0,Espumantes,Importação
Eslovênia,1998,0,0,Espumantes,Importação
Eslovênia,1999,0,0,Espumantes,Importação
Eslovênia,2000,0,0,Espumantes,Importação
Eslovênia,2001,0,0,Espumantes,Importação
Eslovênia,2002,0,0,Espumantes,Importação
Eslovênia,2003,0,0,Espumantes,Importação
Eslovênia,2004,0,0,Espumantes,Importação
Eslovênia,2005,0,0,Espumantes,Importação
Eslovênia,2006,0,0,Espumantes,Importação
Eslovênia,2007,0,0,Espumantes,Importação
Eslovênia,2008,0,0,Espumantes,Importação
Eslovênia,2009,0,0,Espumantes,Importação
Eslovênia,2010,0,0,Espumantes,Importação
Eslovênia,2011,0,0,Espumantes,Importação
Eslovênia,2012,78,221,Espumantes,Importação
Eslovênia,2013,0,0,Espumantes,Importação
Eslovênia,2014,445,2329,Espumantes,Importação
Eslovênia,2015,1058,5075,Espumantes,Importação
Eslovênia,2016,2115,9486,Espumantes,Importação
Eslovênia,2017,2093,10110,Espumantes,Importação
Eslovênia,2018,1800,8860,Espumantes,Importação
Eslovênia,2019,518,2539,Espumantes,Importação
Eslovênia,2020,68,327,Espumantes,Importação
Eslovênia,2021,450,2426,Espumantes,Importação
Eslovênia,2022,803,2982,Espumantes,Importação
Eslovênia,2023,0,0,Espumantes,Importação
Espanha,1970,12981,8568,Espumantes,Importação
Espanha,1971,7865,5230,Espumantes,Importação
Espanha,1972,27461,20026,Espumantes,Importação
Espanha,1973,40172,28895,Espumantes,Importação
Espanha,1974,41971,36350,Espumantes,Importação
Espanha,1975,54863,51166,Espumantes,Importação
Espanha,1976,17299,19252,Espumantes,Importação
Espanha,1977,31319,36998,Espumantes,Importação
Espanha,1978,38780,49246,Espumantes,Importação
Espanha,1979,44226,56686,Espumantes,Importação
Espanha,1980,45842,49789,Espumantes,Importação
Espanha,1981,25685,21293,Espumantes,Importação
Espanha,1982,46249,47183,Espumantes,Importação
Espanha,1983,17190,18043,Espumantes,Importação
Espanha,1984,12824,13110,Espumantes,Importação
Espanha,1985,19005,29323,Espumantes,Importação
Espanha,1986,43920,67595,Espumantes,Importação
Espanha,1987,35910,52044,Espumantes,Importação
Espanha,1988,41070,54402,Espumantes,Importação
Espanha,1989,58995,143790,Espumantes,Importação
Espanha,1990,121856,355275,Espumantes,Importação
Espanha,1991,92798,294496,Espumantes,Importação
Espanha,1992,63633,215873,Espumantes,Importação
Espanha,1993,172218,584200,Espumantes,Importação
Espanha,1994,182952,601583,Espumantes,Importação
Espanha,1995,269731,903594,Espumantes,Importação
Espanha,1996,198872,778631,Espumantes,Importação
Espanha,1997,259100,920891,Espumantes,Importação
Espanha,1998,253355,1009470,Espumantes,Importação
Espanha,1999,251511,1017499,Espumantes,Importação
Espanha,2000,230327,928135,Espumantes,Importação
Espanha,2001,713315,6408671,Espumantes,Importação
Espanha,2002,166433,528696,Espumantes,Importação
Espanha,2003,164545,549223,Espumantes,Importação
Espanha,2004,209973,660360,Espumantes,Importação
Espanha,2005,213074,767994,Espumantes,Importação
Espanha,2006,250377,916775,Espumantes,Importação
Espanha,2007,254317,1003934,Espumantes,Importação
Espanha,2008,266955,1179471,Espumantes,Importação
Espanha,2009,388452,1397582,Espumantes,Importação
Espanha,2010,512539,1904476,Espumantes,Importação
Espanha,2011,831585,3017324,Espumantes,Importação
Espanha,2012,1054367,4537094,Espumantes,Importação
Espanha,2013,850428,3917939,Espumantes,Importação
Espanha,2014,925502,4519845,Espumantes,Importação
Espanha,2015,899587,4183324,Espumantes,Importação
Espanha,2016,864154,3249876,Espumantes,Importação
Espanha,2017,1493908,5592839,Espumantes,Importação
Espanha,2018,1515106,5707839,Espumantes,Importação
Espanha,2019,1440241,4463736,Espumantes,Importação
Espanha,2020,1421655,3871128,Espumantes,Importação
Espanha,2021,2016806,5732174,Espumantes,Importação
Espanha,2022,2236061,5668798,Espumantes,Importação
Espanha,2023,3438264,9801916,Espumantes,Importação
Estados Unidos,1970,0,0,Espumantes,Importação
Estados Unidos,1971,0,0,Espumantes,Importação
Estados Unidos,1972,0,0,Espumantes,Importação
Estados Unidos,1973,0,0,Espumantes,Importação
Estados Unidos,1974,0,0,Espumantes,Importação
Estados Unidos,1975,0,0,Espumantes,Importação
Estados Unidos,1976,0,0,Espumantes,Importação
Estados Unidos,1977,0,0,Espumantes,Importação
Estados Unidos,1978,0,0,Espumantes,Importação
Estados Unidos,1979,0,0,Espumantes,Importação
Estados Unidos,1980,0,0,Espumantes,Importação
Estados Unidos,1981,0,0,Espumantes,Importação
Estados Unidos,1982,0,0,Espumantes,Importação
Estados Unidos,1983,0,0,Espumantes,Importação
Estados Unidos,1984,0,0,Espumantes,Importação
Estados Unidos,1985,0,0,Espumantes,Importação
Estados Unidos,1986,0,0,Espumantes,Importação
Estados Unidos,1987,0,0,Espumantes,Importação
Estados Unidos,1988,0,0,Espumantes,Importação
Estados Unidos,1989,0,0,Espumantes,Importação
Estados Unidos,1990,0,0,Espumantes,Importação
Estados Unidos,1991,0,0,Espumantes,Importação
Estados Unidos,1992,0,0,Espumantes,Importação
Estados Unidos,1993,0,0,Espumantes,Importação
Estados Unidos,1994,0,0,Espumantes,Importação
Estados Unidos,1995,0,0,Espumantes,Importação
Estados Unidos,1996,0,0,Espumantes,Importação
Estados Unidos,1997,0,0,Espumantes,Importação
Estados Unidos,1998,0,0,Espumantes,Importação
Estados Unidos,1999,0,0,Espumantes,Importação
Estados Unidos,2000,0,0,Espumantes,Importação
Estados Unidos,2001,0,0,Espumantes,Importação
Estados Unidos,2002,990,3846,Espumantes,Importação
Estados Unidos,2003,1575,9100,Espumantes,Importação
Estados Unidos,2004,0,0,Espumantes,Importação
Estados Unidos,2005,2808,6796,Espumantes,Importação
Estados Unidos,2006,1800,4419,Espumantes,Importação
Estados Unidos,2007,3240,8865,Espumantes,Importação
Estados Unidos,2008,12417,34991,Espumantes,Importação
Estados Unidos,2009,7119,25952,Espumantes,Importação
Estados Unidos,2010,11387,49664,Espumantes,Importação
Estados Unidos,2011,4553,15458,Espumantes,Importação
Estados Unidos,2012,15461,88292,Espumantes,Importação
Estados Unidos,2013,15698,50841,Espumantes,Importação
Estados Unidos,2014,27023,101802,Espumantes,Importação
Estados Unidos,2015,18519,85864,Espumantes,Importação
Estados Unidos,2016,12343,30366,Espumantes,Importação
Estados Unidos,2017,8408,226792,Espumantes,Importação
Estados Unidos,2018,26405,64081,Espumantes,Importação
Estados Unidos,2019,13239,105197,Espumantes,Importação
Estados Unidos,2020,13255,31083,Espumantes,Importação
Estados Unidos,2021,143,2173,Espumantes,Importação
Estados Unidos,2022,181,2053,Espumantes,Importação
Estados Unidos,2023,259,10273,Espumantes,Importação
França,1970,18458,45798,Espumantes,Importação
França,1971,26523,72645,Espumantes,Importação
França,1972,35899,97186,Espumantes,Importação
França,1973,49453,186096,Espumantes,Importação
França,1974,83575,335930,Espumantes,Importação
França,1975,17770,80649,Espumantes,Importação
França,1976,16295,61873,Espumantes,Importação
França,1977,24584,105421,Espumantes,Importação
França,1978,51710,236584,Espumantes,Importação
França,1979,27554,169843,Espumantes,Importação
França,1980,13235,82136,Espumantes,Importação
França,1981,14555,65022,Espumantes,Importação
França,1982,13128,32209,Espumantes,Importação
França,1983,16253,45318,Espumantes,Importação
França,1984,11308,37594,Espumantes,Importação
França,1985,35317,118807,Espumantes,Importação
França,1986,37062,127661,Espumantes,Importação
França,1987,15550,135589,Espumantes,Importação
França,1988,32809,204117,Espumantes,Importação
França,1989,52601,358096,Espumantes,Importação
França,1990,32371,448505,Espumantes,Importação
França,1991,33945,353361,Espumantes,Importação
França,1992,15001,156403,Espumantes,Importação
França,1993,54501,543157,Espumantes,Importação
França,1994,209274,1602204,Espumantes,Importação
França,1995,234968,1672679,Espumantes,Importação
França,1996,272978,2319514,Espumantes,Importação
França,1997,760944,7856909,Espumantes,Importação
França,1998,779564,9136225,Espumantes,Importação
França,1999,1158921,11636214,Espumantes,Importação
França,2000,979713,8756457,Espumantes,Importação
França,2001,182179,262999,Espumantes,Importação
França,2002,669778,5946841,Espumantes,Importação
França,2003,965033,7444348,Espumantes,Importação
França,2004,746383,6768485,Espumantes,Importação
França,2005,931767,8295551,Espumantes,Importação
França,2006,1096043,11085410,Espumantes,Importação
França,2007,1079332,10860013,Espumantes,Importação
França,2008,991608,10773247,Espumantes,Importação
França,2009,1130768,11933677,Espumantes,Importação
França,2010,1462949,17012302,Espumantes,Importação
França,2011,1802575,20020633,Espumantes,Importação
França,2012,1852431,22744192,Espumantes,Importação
França,2013,1491052,22873679,Espumantes,Importação
França,2014,1230946,20831149,Espumantes,Importação
França,2015,1341884,21849752,Espumantes,Importação
França,2016,1171383,12017375,Espumantes,Importação
França,2017,1778528,14966946,Espumantes,Importação
França,2018,3637804,12678962,Espumantes,Importação
França,2019,1610293,13991734,Espumantes,Importação
França,2020,1116188,8814571,Espumantes,Importação
França,2021,1134059,12590570,Espumantes,Importação
França,2022,1268840,13164535,Espumantes,Importação
França,2023,1401753,20166147,Espumantes,Importação
Geórgia,1970,0,0,Espumantes,Importação
Geórgia,1971,0,0,Espumantes,Importação
Geórgia,1972,0,0,Espumantes,Importação
Geórgia,1973,0,0,Espumantes,Importação
Geórgia,1974,0,0,Espumantes,Importação
Geórgia,1975,0,0,Espumantes,Importação
Geórgia,1976,0,0,Espumantes,Importação
Geórgia,1977,0,0,Espumantes,Importação
Geórgia,1978,0,0,Espumantes,Importação
Geórgia,1979,0,0,Espumantes,Importação
Geórgia,1980,0,0,Espumantes,Importação
Geórgia,1981,0,0,Espumantes,Importação
Geórgia,1982,0,0,Espumantes,Importação
Geórgia,1983,0,0,Espumantes,Importação
Geórgia,1984,0,0,Espumantes,Importação
Geórgia,1985,0,0,Espumantes,Importação
Geórgia,1986,0,0,Espumantes,Importação
Geórgia,1987,0,0,Espumantes,Importação
Geórgia,1988,0,0,Espumantes,Importação
Geórgia,1989,0,0,Espumantes,Importação
Geórgia,1990,0,0,Espumantes,Importação
Geórgia,1991,0,0,Espumantes,Importação
Geórgia,1992,0,0,Espumantes,Importação
Geórgia,1993,0,0,Espumantes,Importação
Geórgia,1994,0,0,Espumantes,Importação
Geórgia,1995,0,0,Espumantes,Importação
Geórgia,1996,0,0,Espumantes,Importação
Geórgia,1997,0,0,Espumantes,Importação
Geórgia,1998,0,0,Espumantes,Importação
Geórgia,1999,0,0,Espumantes,Importação
Geórgia,2000,0,0,Espumantes,Importação
Geórgia,2001,0,0,Espumantes,Importação
Geórgia,2002,0,0,Espumantes,Importação
Geórgia,2003,0,0,Espumantes,Importação
Geórgia,2004,0,0,Espumantes,Importação
Geórgia,2005,0,0,Espumantes,Importação
Geórgia,2006,0,0,Espumantes,Importação
Geórgia,2007,0,0,Espumantes,Importação
Geórgia,2008,0,0,Espumantes,Importação
Geórgia,2009,0,0,Espumantes,Importação
Geórgia,2010,0,0,Espumantes,Importação
Geórgia,2011,0,0,Espumantes,Importação
Geórgia,2012,0,0,Espumantes,Importação
Geórgia,2013,0,0,Espumantes,Importação
Geórgia,2014,0,0,Espumantes,Importação
Geórgia,2015,0,0,Espumantes,Importação
Geórgia,2016,0,0,Espumantes,Importação
Geórgia,2017,0,0,Espumantes,Importação
Geórgia,2018,0,0,Espumantes,Importação
Geórgia,2019,0,0,Espumantes,Importação
Geórgia,2020,0,0,Espumantes,Importação
Geórgia,2021,0,0,Espumantes,Importação
Geórgia,2022,915,2325,Espumantes,Importação
Geórgia,2023,0,0,Espumantes,Importação
Granada,1970,0,0,Espumantes,Importação
Granada,1971,0,0,Espumantes,Importação
Granada,1972,0,0,Espumantes,Importação
Granada,1973,0,0,Espumantes,Importação
Granada,1974,0,0,Espumantes,Importação
Granada,1975,0,0,Espumantes,Importação
Granada,1976,0,0,Espumantes,Importação
Granada,1977,0,0,Espumantes,Importação
Granada,1978,0,0,Espumantes,Importação
Granada,1979,0,0,Espumantes,Importação
Granada,1980,0,0,Espumantes,Importação
Granada,1981,0,0,Espumantes,Importação
Granada,1982,0,0,Espumantes,Importação
Granada,1983,0,0,Espumantes,Importação
Granada,1984,0,0,Espumantes,Importação
Granada,1985,0,0,Espumantes,Importação
Granada,1986,0,0,Espumantes,Importação
Granada,1987,0,0,Espumantes,Importação
Granada,1988,0,0,Espumantes,Importação
Granada,1989,0,0,Espumantes,Importação
Granada,1990,0,0,Espumantes,Importação
Granada,1991,0,0,Espumantes,Importação
Granada,1992,0,0,Espumantes,Importação
Granada,1993,0,0,Espumantes,Importação
Granada,1994,0,0,Espumantes,Importação
Granada,1995,0,0,Espumantes,Importação
Granada,1996,0,0,Espumantes,Importação
Granada,1997,0,0,Espumantes,Importação
Granada,1998,0,0,Espumantes,Importação
Granada,1999,0,0,Espumantes,Importação
Granada,2000,0,0,Espumantes,Importação
Granada,2001,0,0,Espumantes,Importação
Granada,2002,0,0,Espumantes,Importação
Granada,2003,0,0,Espumantes,Importação
Granada,2004,0,0,Espumantes,Importação
Granada,2005,0,0,Espumantes,Importação
Granada,2006,0,0,Espumantes,Importação
Granada,2007,0,0,Espumantes,Importação
Granada,2008,0,0,Espumantes,Importação
Granada,2009,0,0,Espumantes,Importação
Granada,2010,0,0,Espumantes,Importação
Granada,2011,0,0,Espumantes,Importação
Granada,2012,0,0,Espumantes,Importação
Granada,2013,0,0,Espumantes,Importação
Granada,2014,0,0,Espumantes,Importação
Granada,2015,0,0,Espumantes,Importação
Granada,2016,0,0,Espumantes,Importação
Granada,2017,0,0,Espumantes,Importação
Granada,2018,0,0,Espumantes,Importação
Granada,2019,0,0,Espumantes,Importação
Granada,2020,0,0,Espumantes,Importação
Granada,2021,0,0,Espumantes,Importação
Granada,2022,0,0,Espumantes,Importação
Granada,2023,2,40,Espumantes,Importação
Grécia,1970,0,0,Espumantes,Importação
Grécia,1971,0,0,Espumantes,Importação
Grécia,1972,0,0,Espumantes,Importação
Grécia,1973,0,0,Espumantes,Importação
Grécia,1974,0,0,Espumantes,Importação
Grécia,1975,0,0,Espumantes,Importação
Grécia,1976,0,0,Espumantes,Importação
Grécia,1977,0,0,Espumantes,Importação
Grécia,1978,0,0,Espumantes,Importação
Grécia,1979,0,0,Espumantes,Importação
Grécia,1980,0,0,Espumantes,Importação
Grécia,1981,0,0,Espumantes,Importação
Grécia,1982,0,0,Espumantes,Importação
Grécia,1983,0,0,Espumantes,Importação
Grécia,1984,0,0,Espumantes,Importação
Grécia,1985,0,0,Espumantes,Importação
Grécia,1986,0,0,Espumantes,Importação
Grécia,1987,0,0,Espumantes,Importação
Grécia,1988,0,0,Espumantes,Importação
Grécia,1989,0,0,Espumantes,Importação
Grécia,1990,0,0,Espumantes,Importação
Grécia,1991,0,0,Espumantes,Importação
Grécia,1992,0,0,Espumantes,Importação
Grécia,1993,0,0,Espumantes,Importação
Grécia,1994,0,0,Espumantes,Importação
Grécia,1995,0,0,Espumantes,Importação
Grécia,1996,0,0,Espumantes,Importação
Grécia,1997,0,0,Espumantes,Importação
Grécia,1998,0,0,Espumantes,Importação
Grécia,1999,0,0,Espumantes,Importação
Grécia,2000,0,0,Espumantes,Importação
Grécia,2001,0,0,Espumantes,Importação
Grécia,2002,0,0,Espumantes,Importação
Grécia,2003,0,0,Espumantes,Importação
Grécia,2004,0,0,Espumantes,Importação
Grécia,2005,0,0,Espumantes,Importação
Grécia,2006,0,0,Espumantes,Importação
Grécia,2007,0,0,Espumantes,Importação
Grécia,2008,0,0,Espumantes,Importação
Grécia,2009,0,0,Espumantes,Importação
Grécia,2010,0,0,Espumantes,Importação
Grécia,2011,0,0,Espumantes,Importação
Grécia,2012,0,0,Espumantes,Importação
Grécia,2013,113,222,Espumantes,Importação
Grécia,2014,329,1459,Espumantes,Importação
Grécia,2015,577,1574,Espumantes,Importação
Grécia,2016,0,0,Espumantes,Importação
