País,ano,quantidade,valor_usd,produto,tipo
China,1985,0,0,Suco de Uva,Importação
China,1986,0,0,Suco de Uva,Importação
China,1987,0,0,Suco de Uva,Importação
China,1988,0,0,Suco de Uva,Importação
China,1989,0,0,Suco de Uva,Importação
China,1990,0,0,Suco de Uva,Importação
China,1991,0,0,Suco de Uva,Importação
China,1992,0,0,Suco de Uva,Importação
China,1993,0,0,Suco de Uva,Importação
China,1994,0,0,Suco de Uva,Importação
China,1995,5338,1465,Suco de Uva,Importação
China,1996,0,0,Suco de Uva,Importação
China,1997,0,0,Suco de Uva,Importação
China,1998,4200,1715,Suco de Uva,Importação
China,1999,0,0,Suco de Uva,Importação
China,2000,0,0,Suco de Uva,Importação
China,2001,0,0,Suco de Uva,Importação
China,2002,0,0,Suco de Uva,Importação
China,2003,0,0,Suco de Uva,Importação
China,2004,0,0,Suco de Uva,Importação
China,2005,0,0,Suco de Uva,Importação
China,2006,0,0,Suco de Uva,Importação
China,2007,0,0,Suco de Uva,Importação
China,2008,0,0,Suco de Uva,Importação
China,2009,0,0,Suco de Uva,Importação
China,2010,0,0,Suco de Uva,Importação
China,2011,0,0,Suco de Uva,Importação
China,2012,0,0,Suco de Uva,Importação
China,2013,0,0,Suco de Uva,Importação
China,2014,0,0,Suco de Uva,Importação
China,2015,0,0,Suco de Uva,Importação
China,2016,0,0,Suco de Uva,Importação
China,2017,2475,2098,Suco de Uva,Importação
China,2018,0,0,Suco de Uva,Importação
China,2019,0,0,Suco de Uva,Importação
China,2020,0,0,Suco de Uva,Importação
China,2021,0,0,Suco de Uva,Importação
China,2022,0,0,Suco de Uva,Importação
China,2023,0,0,Suco de Uva,Importação
Dinamarca,1970,0,0,Suco de Uva,Importação
Dinamarca,1971,34,16,Suco de Uva,Importação
Dinamarca,1972,20,8,Suco de Uva,Importação
Dinamarca,1973,80,38,Suco de Uva,Importação
Dinamarca,1974,0,0,Suco de Uva,Importação
Dinamarca,1975,0,0,Suco de Uva,Importação
Dinamarca,1976,0,0,Suco de Uva,Importação
Dinamarca,1977,0,0,Suco de Uva,Importação
Dinamarca,1978,0,0,Suco de Uva,Importação
Dinamarca,1979,49,64,Suco de Uva,Importação
Dinamarca,1980,0,0,Suco de Uva,Importação
Dinamarca,1981,0,0,Suco de Uva,Importação
Dinamarca,1982,0,0,Suco de Uva,Importação
Dinamarca,1983,0,0,Suco de Uva,Importação
Dinamarca,1984,0,0,Suco de Uva,Importação
Dinamarca,1985,0,0,Suco de Uva,Importação
Dinamarca,1986,0,0,Suco de Uva,Importação
Dinamarca,1987,0,0,Suco de Uva,Importação
Dinamarca,1988,0,0,Suco de Uva,Importação
Dinamarca,1989,0,0,Suco de Uva,Importação
Dinamarca,1990,0,0,Suco de Uva,Importação
Dinamarca,1991,0,0,Suco de Uva,Importação
Dinamarca,1992,0,0,Suco de Uva,Importação
Dinamarca,1993,0,0,Suco de Uva,Importação
Dinamarca,1994,0,0,Suco de Uva,Importação
Dinamarca,1995,0,0,Suco de Uva,Importação
Dinamarca,1996,0,0,Suco de Uva,Importação
Dinamarca,1997,0,0,Suco de Uva,Importação
Dinamarca,1998,0,0,Suco de Uva,Importação
Dinamarca,1999,0,0,Suco de Uva,Importação
Dinamarca,2000,0,0,Suco de Uva,Importação
Dinamarca,2001,0,0,Suco de Uva,Importação
Dinamarca,2002,0,0,Suco de Uva,Importação
Dinamarca,2003,0,0,Suco de Uva,Importação
Dinamarca,2004,0,0,Suco de Uva,Importação
Dinamarca,2005,0,0,Suco de Uva,Importação
Dinamarca,2006,0,0,Suco de Uva,Importação
Dinamarca,2007,0,0,Suco de Uva,Importação
Dinamarca,2008,0,0,Suco de Uva,Importação
